"29","B PASI CIP","BPC","2J61CWH4E","25கிB.பா.பயிர்","_0M50PB1QA","0","29"
"30","SUNDAL","SLM","2J61CZ23M","100கி.சுண்டல்","_0M50PB1QA","0","30"
"31","SUNDAL CHIP","SLC","2J61CZXT3","50கி.சுண்டல்","_0M50PB1QA","0","31"
"32","SUNDAL WHITE","VS","2J61D1UB9","NO2 வெ.சுண்டல்","_0M50PB1QA","0","32"
"33","SUNDAL WHITE CHIP","VSC2","2J61D2P0Q","NO2 வெ.சுண்டல்25கி","_0M50PB1QA","0","33"
"34","SUNDAL KILO","SL","2J61D3KVU","சுண்டல்","_0M50PB1QA","0","34"
"35","THATTA PAIRU","TP","2J61D76QC","த.பயிர்","_0M50PB1QA","0","35"
"36","T PAIRU CHIP","TPC","2J61D7W2N","50கி த.பயிர்","_0M50PB1QA","0","36"
"37","THATA PAIRU MUD","TPM","2J61D8QTV","100கி த.பயிர்","_0M50PB1QA","0","37"
"38","KOLLU","KL","2J61DALPF","கொள்ளு","_0M50PB1QA","0","38"
"39","KOL CHIP","KLC","2J61DB6EN","50கி கொள்ளு","_0M50PB1QA","0","39"
"40","KOL MUD","KLM","2J61DBYPB","100கி கொள்ளு","_0M50PB1QA","0","40"
"41","JAVARUCI","JV","2J61DEEDK","ஐவ்வரிசி","_0M50PB1QA","0","41"
"42","50KJAVARUSI CHIP","JVC","2J61DF68L","50கி ஐவ்வரிசி","_0M50PB1QA","0","42"
"43","JAVARUCI MUD","JVM","2J61DFTS9","90கி ஐவ்வரிசி","_0M50PB1QA","0","43"
"44","RATHI","RA","2J719T16P","ரதி.து.பருப்பு","_0M50PB1QA","0","44"
"45","RATHI CHIP","RAC","2J719VKQP","50கி ரதி.து.பருப்பு","_0M50PB1QA","0","45"
"46","RATHI MUD","RAM","2J719WJ9R","100கி ரதி.து.பருப்பு","_0M50PB1QA","0","46"
"47","ASSKA","A","2J71DHK51","அஸ்கா","_0M50PB1QA","0","47"
"48","ASSKA.","A.","2J71DHX1G","அஸ்கா","_0M50PB1QA","0","48"
"49","ASSKA MED","AM","2J71DIMV5","M அஸ்கா","_0M50PB1QA","0","49"
"50","ASSKA MED.","AM.","2J71DJA7F","M.அஸ்கா","_0M50PB1QA","0","50"
"51","ASSKA BA","AB","2J71DJSHU","B அஸ்கா","_0M50PB1QA","0","51"
"52","ASSKA BA.","AB.","2J71DL7US","B அஸ்கா","_0M50PB1QA","0","52"
"53","AVARA PARUPU","AV","2J71DORSP","அ.பருப்பு","_0M50PB1QA","0","53"
"54","AVARAPARUPU CHIP","AVC","2J71DPPVP","அ.பருப்பு","_0M50PB1QA","0","54"
"55","WHITE UO PARUPU","VUP","2J71DRD9A","வெ.உ.பருப்பு","_0M50PB1QA","0","55"
"56","VUP CHIP","VUPC","2J71DRX5V","50கி வெ.உ.பருப்பு","_0M50PB1QA","0","56"
"57","SAKTHI PARUPU","SK","2J71DV29W","சத்தி.உ.பருப்பு","_0M50PB1QA","0","57"
"58","SAKTHI PARUPU CHIP","SKC","2J71DXSOG","50கி சத்தி.உ.ப","_0M50PB1QA","0","58"
"59","SAKTHI MUD","SKM","2J71DYHKA","100கி சக்தி.உ.ப","_0M50PB1QA","0","59"
"60","SIVAM KILO","SI","2J71E2G7P","சிவம்.உ.பருப்பு","_0M50PB1QA","0","60"
"61","SIVAM CHIP","SIC","2J71E34ML","50கி சிவம்.உ.ப","_0M50PB1QA","0","61"
"62","SIVAM MUD","SIM","2J71E4AWB","100கி சிவம்.உ.ப","_0M50PB1QA","0","62"
"63","SSS KILO","SSS","2J71EAJ00","SSS. து.பருப்பு","_0M50PB1QA","0","63"
"64","SSS CHIP","SSSC","2J71ECXF4","50கி SSS.து.ப","_0M50PB1QA","0","64"
"65","100 SSS MUD","SSSM","2J71EDW23","100கி SSS.து.ப","_0M50PB1QA","0","65"
"66","RAJA UOOTU CHIP","RUC","2J71EN8RM","50 ராஜா உ..பருப்பு","_0M50PB1QA","0","66"
"67","NO2 URUTTU KILO","2U","2J71ERMD8","No  2 உருட்டு","_0M50PB1QA","0","67"
"68","MAHA KILO","MR","2J71F2P49","மகா உருட்டு","_0M50PB1QA","0","68"
"69","MAHA CHIP","MRC","2J71F3HBG","50கி மகா உருட்டு","_0M50PB1QA","0","69"
"70","MAHA URUTU MUDA","MRM","2J71F44S2","100கி மகா உருட்டு","_0M50PB1QA","0","70"
"71","KILI PASIPAYARU","KLPC","2J81A95MJ","50கி கிளி பா.பயிறு சிப்","_0M50PB1QA","0","71"
"72","MAIDA BELL 90K","BM","2J90YW9ZF","90கி.பெல்.மைதா","_0M50PB1QA","0","72"
"73","90 K JEEP MAIDA","JM","2J90ZF1CS","90கி ஜீப் மைதா","_0M50PB1QA","0","73"
"74","50KG BELL MAIDHA","BC","2J915B07Q","50கி.பெல் மைதா","_0M50PB1QA","0","74"
"75","90 KG LION MAITHA","LM9","2J915JFSZ","90கி சிங்கம்மைதா","_0M50PB1QA","0","75"
"76","90 CYCLE MAITHA","CM9","2J915S74Z","90கி சைக்கிள்மைதா","_0M50PB1QA","0","76"
"77","25KG LION WHITE RAVA","LR2","2J915US8J","25கி சிங்கம்ரவை","_0M50PB1QA","0","77"
"78","25 CYCLE MAITHA","CM2","2J915X11T","25கி சைகிள்மைதா","_0M50PB1QA","0","78"
"79","25KG LION MAITHA","LM2","2J915Z1DK","25கி சிங்கம்மைதா","_0M50PB1QA","0","79"
"80","20KG MAYIL","MY2","2J91629QC","20கி.மயில் ரவை","_0M50PB1QA","0","80"
"81","40KG MAYIL RAVAI","MY4","2J91646A8","40கி.மயில் ரவை","_0M50PB1QA","0","81"
"82","MAITHA LOOS","MI","2J9167KPC","மைதா","_0M50PB1QA","0","82"
"83","WHITE RAVAI","VR","2J916A2ZS","வெ.ரவை","_0M50PB1QA","0","83"
"84","10 LION MAITHA","LM1","2J916C2WC","10கி சிங்கம் மைதா","_0M50PB1QA","0","84"
"85","10 KG CYCIL MAITHA","CM1","2J916FDDI","10கி சைகிள்.மைதா","_0M50PB1QA","0","85"
"86","10KG RAVAI","BR10","2J916LPQ0","10கி பன்னாரி ரவை","_0M50PB1QA","0","86"
"87","50KG LION MAITHA","LM5","2J916QGCD","50கி சிங்கம் மைதா","_0M50PB1QA","0","87"
"88","POST MAN TOOR DHALL","PM","2J916TMSL","போஸ்ட் மேன் து.பருப்பு","_0M50PB1QA","0","88"
"89","50KG LION SUJE","LR5","2J9175J56","50கி சிங்கம் ரவை","_0M50PB1QA","0","89"
"90","50KG BANARAI RAVAI","BR5","2J9178SMC"," 50கி பன்னாரிரவை","_0M50PB1QA","0","90"
"91","IR20 RAW RICE","IR","2J917IHDG","IR20  ப.அரிசி ","_0M50PB1QA","0","91"
"92","IR20 RAW RICE.","IRC","2J917O0BS","IR20  ப.அரிசி .","_0M50PB1QA","0","92"
"93","25K LINGARAJ RICE","PTC","2J917SGYC","25கி லிங்கராஜ் P.T","_0M50PB1QA","0","93"
"94","PT RAW RICE.","PT","2J917V1O0","ஆப்பிள் PT  ப.அரிசி ","_0M50PB1QA","0","94"
"95","NO1 BERYANI","BR1","2J9180UMK","NO 1 பிரியானி அரிசி","_0M50PB1QA","0","95"
"96","25K BREYANI","BR2C","2J9186LEL","25கி பிரியானி அரிசி ","_0M50PB1QA","0","96"
"97","COIN KADALAI","C","2J918IPJ4","காயின் கடலை","_0M50PB1QA","0","97"
"98","COIN KADALAI MUD","CM","2J918PQ65","காயின்கடலை","_0M50PB1QA","0","98"
"99","RICE VALLUVAR 10KG","10RV","2J918TVTB","10கி வள்ளுவர்","_0M50PB1QA","0","99"
"100","RICE SURYA 10 KG","10RS","2J918VKHC","10கி சூரியா அரிசி","_0M50PB1QA","0","100"
"101","RICE MERQURI RICE","10RMQ","2J918X7TM","10கி மெர்குறி அரிசி","_0M50PB1QA","0","101"
"102","PASI PAIRU B","BP","2J919NL8G","B பா.பயிர்","_0M50PB1QA","0","102"
"103","NO1 PASI PRAPU","PP1","2J91A24F3","NO1 பாசி பருப்பு","_0M50PB1QA","0","103"
"104","NO2 PASI PARUPU","PP2","2J91A6GX7","மான் பாசி பருப்பு","_0M50PB1QA","0","104"
"105","PASI PARUPU MUD","PP1M","2J91AMXNB","10கி R.R.R பா பருப்பு","_0M50PB1QA","0","105"
"106","PASI PARUPU CHIP","PP1C","2J91AP9PC","50கி மகாராஜா பா. பருப்பு","_0M50PB1QA","0","106"
"107","PASI PARUPU NO2 CHIP","PP2C","2J91AYAME","50கி ஜோக்கர்பா. பருப்பு","_0M50PB1QA","0","107"
"108","RICE PAVAN","2RPN","2J91B4D5L","25கி பவன் அரிசி","_0M50PB1QA","0","108"
"109","KK RICE","2RK","2J91B86GQ","25கி k.k அரிசி","_0M50PB1QA","0","109"
"110","RICE BELL","2RBL","2J91BE577","25கி.பெல் இ.அரிசி","_0M50PB1QA","0","110"
"111","RICE SERAN","2RCH","2J91BFPAA","25கி.சேரன்.அரிசி","_0M50PB1QA","0","111"
"112","RICEMAHARISHI RICE","2RMHA","2J91BKA4R","25கி.மகரி.அரிசி","_0M50PB1QA","0","112"
"113","RICE VEENA","2RVE","2J91BMBKF","25கி.வீணா.அரிசி","_0M50PB1QA","0","113"
"114","RICE EURO GOLD","2REG","2J91BOA63","25கி.யூரோ கோல்டு.அரிசி","_0M50PB1QA","0","114"
"115","RICE DHEPAM","2RDP","2J91BQ2PV","25கி.தீபம் இ.அரிசி","_0M50PB1QA","0","115"
"116","RICE TATA","2RTA","2J91BSL4N","25கி.டாடா.அரிசி","_0M50PB1QA","0","116"
"117","RICE IRATTAI KELI","2RKL","2J91BURYR","25கி.கிளி.அரிசி","_0M50PB1QA","0","117"
"118","RICE PASVASVARA","2RPV","2J91BYE37","25கி.பசுவேஸ்வரா.அரிசி","_0M50PB1QA","0","118"
"119","RICE VINAYAGA","2RVN","2J91C1IFX","25கி.விநாயகா.அரிசி","_0M50PB1QA","0","119"
"120","RICE LEEDER","2RLE","2J91C3ZY5","25கி.லீடர்பொ.பச்சை அரிசி","_0M50PB1QA","0","120"
"121","RICE SURIA 25","2RSU","2J91C5V9R","25கி.சூரியா.அரிசி","_0M50PB1QA","0","121"
"122","RICE VASUKI","2KVA","2J91C7IFI","25கி.வாசுகி.அரிசி","_0M50PB1QA","0","122"
"123","RICE MAYIL","2RMY","2J91C8QJM","25கி.மயில்.அரிசி","_0M50PB1QA","0","123"
"124","RICE SS","2RSS","2J91C9UV0","25கி.S.S.அரிசி","_0M50PB1QA","0","124"
"125","RICE VALUVAR","2RVL","2J91CBB9B","25கி.வள்ளுவர்.அரிசி","_0M50PB1QA","0","125"
"126","RICE SKM","2RSK","2J91CD8JN","25கி.S.K.M.அரிசி","_0M50PB1QA","0","126"
"127","RICE STS 100","1RSTS","2J91CHCX8","100கி.STS.அரிசி","_0M50PB1QA","0","127"
"128","100K PBM RICE","1RPB","2J91CJJER","100கி.PBM.அரிசி","_0M50PB1QA","0","128"
"129","RICE 100 43V","1R43","2J91CLB82","100கி.43 V.அரிசி","_0M50PB1QA","0","129"
"130","RICE 7V","1R7","2JA0I8RWZ","100கி.7 V அரிசி","_0M50PB1QA","0","130"
"131","RICE 34 V","1R34","2JA0IA2LJ","100கி.34 V அரிசி","_0M50PB1QA","0","131"
"132","RICE KAMATHANU  100","1RKA","2JA0IC5J0","100கி.காமதேனு அரிசி","_0M50PB1QA","0","132"
"133","RICE 16 V RICE","1R16","2JA0IDKZF","100கி.16 V அரிசி","_0M50PB1QA","0","133"
"134","RICE BELL 100","1RBL","2JA0IEYIF","100கி.பெல் இ.அரிசி","_0M50PB1QA","0","134"
"135","RICE 100 SARAN","1RCH","2JA0IG81R","100கி.சேரன்.அரிசி","_0M50PB1QA","0","135"
"136","RICE DEEPAM","1RDP","2JA0IHT4V","100கி.தீபம் இ.அரிசி","_0M50PB1QA","0","136"
"137","RICE KUTHU VILAKUU","1RKV","2JA0IJQKV","100கி.குத்துவிளக்கு.அரிசி","_0M50PB1QA","0","137"
"138","RICE TATA 100","1RTA","2JA0INJAB","100கி.டாடா.அரிசி","_0M50PB1QA","0","138"
"139","RICE KELI 100","1RKL","2JA0IOXOZ","100கி.கிளி இட்லி.அரிசி","_0M50PB1QA","0","139"
"140","RICE VINAYAKA","1RVN","2JA0IRLRB","100கி.விநாயகா.அரிசி","_0M50PB1QA","0","140"
"141","RICE LEDER 100","1RLE","2JA0ITK3F","100கி.லீடர்.அரிசி","_0M50PB1QA","0","141"
"142","RICE SURYA 1OO","1RSU","2JA0IUJO9","100கி.சூரியா.அரிசி","_0M50PB1QA","0","142"
"143","RICE MAYIL 100","1RMY","2JA0IXBK6","100கி.மயில்.அரிசி","_0M50PB1QA","0","143"
"144","RICE 75 VINAYAGA","7RVN","2JA0J09VF","75கி.விநாயகா.அரிசி","_0M50PB1QA","0","144"
"145","RICE SURYA 75","7RSU","2JA0J1HGV","75கி.சூரியா.அரிசி","_0M50PB1QA","0","145"
"146","RICE SS 75","7RSS","2JA0J3Y1O","75கி.S S.அரிசி","_0M50PB1QA","0","146"
"147","RICE 75 VALLUVAR","7RVL","2JA0J5DDR","75கி.வள்ளுவர்.அரிசி.","_0M50PB1QA","0","147"
"148","RICE KURUNAI 72V","1K72","2JA0JCI59","100கி.72V.குருனை","_0M50PB1QA","0","148"
"149","100KG KURUNAI 27V","1K27","2JA0JDR83","100கி.27V.குருனை","_0M50PB1QA","0","149"
"150","RICE KURUNAI 81V","1K81","2JA0JF4Q7","100கி.81V.குருனை","_0M50PB1QA","0","150"
"151","RICE BERIYANI KISSAN","BR1C","2JA0JMYEE","50கி.கிஸான்பி.அரிசி","_0M50PB1QA","0","151"
"152","RICE BER MLB","BMLC","2JA0JP3E3","50கி.M.L.Bபிரி.அரிசி","_0M50PB1QA","0","152"
"153","WEET","KO","2JA1009G5","கோதுமை","_0M50PB1QA","0","153"
"154","WHEET CHIP","KOC","2JA106CFU","50கி.கோதுமை","_0M50PB1QA","0","154"
"155","BAG","P","2JA10QLOV","5கி.பை","_0M50PB1QA","0","155"
"156","100K NILA RICE","1RNL","2JB0ZWZ47","100கி.நிலாஇட்லி அரிசி","_0M50PB1QA","0","156"
"157","25K VENNILA IDLY RICE","2RVNL","2JB10BGND","25கி.வென்னிலா இட்லி அரிசி","_0M50PB1QA","0","157"
"158","RICE KURUNAI 63V","1K63","2JB10Q8I2","100கி.63V.குருனை","_0M50PB1QA","0","158"
"159","2RK KARUDA RICE","2KKA","2JB11QLHC","25கி.கருடா.குருனை","_0M50PB1QA","0","159"
"160","RICE 40","R40","2JB122CVI","40 அரிசி","_0M50PB1QA","0","160"
"161","RICE   33","R33","2JB128JNH","33R  IR20 அரிசி ","_0M50PB1QA","0","161"
"162","NO1IDLY RICE","1I","2JC16MUX2","NO1 இட்லி அரிசி","_0M50PB1QA","0","162"
"163","KABUL","KA","2JC16NWIU","NO1 காபூல்","_0M50PB1QA","0","163"
"164","KABUL CHIP","KAC","2JC16RIII","NO1 காபூல்30கி","_0M50PB1QA","0","164"
"165","DIAMOND PASIPAIRU","NPMD","2JC175WFX","100கி.டைமண்ட் பா.பயிர்","_0M50PB1QA","0","165"
"166","ARAVAI","AR","2JC18A7TW","அரவை க.மாவு","_0M50PB1QA","0","166"
"167","KELANGU MAVU","KM","2JC18G7UD","கி.மாவு","_0M50PB1QA","0","167"
"168","KELANGU MAVU CI","KMC","2JC18PNDG","50கி.கி.மாவு","_0M50PB1QA","0","168"
"169","DEEPAM K.PARUPPU","DP","2JD0SIZ8U","க.பருப்பு","_0M50PB1QA","0","169"
"170","NO2 IADLY RICE","2I","2JE0KX98H","NO2 இட்லி அரிசி","_0M50PB1QA","0","170"
"171","NO1 PASIPAIRU.S","NPC1","2JE0MRWOO","50கி NO1  நாடுபாசிபயர்","_0M50PB1QA","0","171"
"172","DEEPAM CHIP","DPC","2JE18ROYC","50கி தீபம்.க.பருப்பு","_0M50PB1QA","0","172"
"173","APPLE KADALAI","2K","2JF0LFGUG","NO2 கடலை","_0M50PB1QA","0","173"
"174","APPLE KADALA MUD","APKM","2JF0LSBC8","அப்பிள் கடலை","_0M50PB1QA","0","174"
"175","ACHI VELLAM","AVLC","2JG12OZT6","அச்சு வெல்லம்","_0M50PB1QA","0","175"
"176","ACHI VELLAM 10","AVL","2JG12UNVJ","அச்சு வெல்லம்","_0M50PB1QA","0","176"
"177","25KSRI GOLD RICE","2RSG","2JH0ZMYN7","25கி.ஸ்ரீ கோல்டு.அரிசி","_0M50PB1QA","0","177"
"178","100K SELVAGANESH RICE","1RSG","2JH0ZTBD5","100கி.செல்வகனேஸ்.அரிசி","_0M50PB1QA","0","178"
"179","APBOIL","APL","2JI0SIB27","ஆப்பாயில்அரிசி","_0M50PB1QA","0","179"
"180","10KSS","10RSS","2JJ10LR77","10கி.SS.அரிசி","_0M50PB1QA","0","180"
"181","100K VIRAVEL","1RVV","2JL0R5RRE","100கி.வைரவேல்.அரிசி","_0M50PB1QA","0","181"
"182","25K VETRIVEL RICE","2RVV","2JL0ROVV4","25கி.வெற்றிவேல்.அரிசி","_0M50PB1QA","0","182"
"183","25KG AMIRTHA","2KAMR","2JL0RZZED","25கி.10Vஅமிர்தா .குருனை","_0M50PB1QA","0","183"
"184","100K SAKTHIVEL","1RSV","2JL0S32U3","100கி.சக்திவேல்","_0M50PB1QA","0","184"
"185","555 KADALA","555M","2JL0SLO9H","555 கடலை","_0M50PB1QA","0","185"
"186","25K PT.THAMARI","2RPT","2JL0SP5SL","25கி.PT.அரிசி","_0M50PB1QA","0","186"
"187","25K RAJAMURUGAN","2RRM","2JM0SNXYF","25கி.ராஜமுருகன்.அரிசி","_0M50PB1QA","0","187"
"188","25KELEPHANT RICE","2REP","2JN138GJR","25கி.யானை.அரிசி","_0M50PB1QA","0","188"
"189","100K KRISHNAIDLI","1RKR","2JN13CXYY","100கி.கிருஸ்ணா.அரிசி","_0M50PB1QA","0","189"
"190","25K BALAJI","2RBJ","2JP16K5FK","25கி.பாலாஜி. அரிசி","_0M50PB1QA","0","190"
"191","100K TSP GRAM DALL","KPM","2JS0O851E","100கி.TSP க.பருப்பு","_0M50PB1QA","0","191"
"192","STAR  IR20","IR2C","2JS0PMLKT","பைவ் ஸ்டார் IR20 ப.அரிசி","_0M50PB1QA","0","192"
"193","LIBERTY CHIPPAM","KPC","2JT0MOA77","50கி AERO க.பருப்பு","_0M50PB1QA","0","193"
"194","MAYIL RAVAI","MY5","2JT0TDLA0","50கி மயில்.ரவை","_0M50PB1QA","0","194"
"195","25K KV GOLD","2RKV","2JT128NH2","25கி.KVகோல்டு.அரிசி","_0M50PB1QA","0","195"
"196","50K GOLD K.PARAPU","GKC","2JU1AINCM","50கி கோல்டு.க.ப","_0M50PB1QA","0","196"
"197","25K STAR RICE","2RST","2JV0M2F9S","25கி.கிஸ்டார்.அரிசி","_0M50PB1QA","0","197"
"198","KARUMBUCHAKKARAI13","KS10","2JV0NWPN2","10V க.சக்கரை","_0M50PB1QA","0","198"
"199","VELLAM42V","VL42","2JV0O5XV4","42V  வெல்லம்","_0M50PB1QA","0","199"
"200","VELLAM 25V","VL25","2JV0OAWUA","25V  வெல்லம்","_0M50PB1QA","0","200"
"201","VELLAM","VL","2JV0OCJ58","வெல்லம்","_0M50PB1QA","0","201"
"202","30V VELLAM","VL30","2JV0OGB47","30V  வெல்லம்","_0M50PB1QA","0","202"
"203","4V VELLAM","VLSC","2JV0OI6ZC","30கி.சேலம்வெல்லம்","_0M50PB1QA","0","203"
"204","VELLAM 29V","VL29","2JV0OJVNT","29V  வெல்லம்","_0M50PB1QA","0","204"
"205","100K VASUKI RICE","1RVA","2JW0ZJIMS","100கி.வாசுகி அரிசி","_0M50PB1QA","0","205"
"206","25K TAJMAHAL","2RTJ","2JW10IUI3","25கி. தாஜ்மகால் அரிசி","_0M50PB1QA","0","206"
"207","25K CYCLEKURUNAI","2KCY","2JX0YTGXE","25கி. சைக்கிள் குருனை","_0M50PB1QA","0","207"
"208","100K MURASURICE","1RMU","2JZ0M2PI9","100கி. முரசுஅரிசி","_0M50PB1QA","0","208"
"209","25K MURUGAN","2RVM","2JZ0M5XDA","25கி. வேல்முருகன்அரிசி","_0M50PB1QA","0","209"
"210","KARAMBUSAKARAI 3V","KS3","2K20M5SCQ","30 க.சக்கரை","_0M50PB1QA","0","210"
"211","25K KRISHNA","2KKR","2K30KJD9D","25கி. கிருஷ்ணாகுருனை","_0M50PB1QA","0","211"
"212","25K VIJAY","2KVJ","2K50QDVQU","25கி. விஜய் குருனை","_0M50PB1QA","0","212"
"213","SEVAL KADALAI","SVM","2K80V3SH4","சேவல்கடலை","_0M50PB1QA","0","213"
"214","MAAN MOONG DALL","MAM","2K90Z96V3","மான் பா.பருப்பு","_0M50PB1QA","0","214"
"215","MANN PASI PARUPPU","MAC","2K90ZD9DU","50கி மான் பா.பருப்பு","_0M50PB1QA","0","215"
"216","100K STAR RICE","1RST","2KA0ZHUHU","100கி.ஸ்டார் அரிசி","_0M50PB1QA","0","216"
"217","100K VENSANGU","1RVC","2KA0ZLEYU","100கி.வென்சங்கு","_0M50PB1QA","0","217"
"218","25K VENSANGU","2RVC","2KA0ZNUQK","25கி.வென்சங்கு அரிசி","_0M50PB1QA","0","218"
"219","25K 80VKURUNAI","2K80","2KA12ZG10","25கி. 80Vகுருனை","_0M50PB1QA","0","219"
"220","100KLOTUS RICE","1RLO","2KC0O89G8","100கி லோட்டஸ் அரிசி","_0M50PB1QA","0","220"
"221","100K 52 V RICE","1R52","2KC0OT4FE","100கி 52V அரிசி","_0M50PB1QA","0","221"
"222","100K 18V KURUNAI","1K18","2KC0Q1QBG","100கி 18V குருனை","_0M50PB1QA","0","222"
"223","100K 36 V KURUNAI","1K36","2KC0Q5OG8","100கி 36V குருனை","_0M50PB1QA","0","223"
"224","100K 45V KURUNAI","1K45","2KC0Q9LC9","100கி 45V இட்லி குருனை","_0M50PB1QA","0","224"
"225","100K 54V IDELI RICE","1R54","2KC0QBKOU","100கி 54V அரிசி","_0M50PB1QA","0","225"
"226","25K KMR RICE","2RKM5","2KC0TBAAL","25கி 5V KMR அரிசி","_0M50PB1QA","0","226"
"227","75K MURASU KURUNAI","7KMU","2KE13OPWN","75கி முரசு குருனை","_0M50PB1QA","0","227"
"228","100K40V SURIYA","1RS4","2KK0KTVH8","100கி 40V சூரியா அரிசி","_0M50PB1QA","0","228"
"229","75K 10V SURIYA","7RS1","2KK0KXNBU","100கி 10V சூரியா அரிசி","_0M50PB1QA","0","229"
"230","25K SWSTHIK RICE","2RSW","2KK0L0GGW","25கி சுவஸ்திக் அரிசி","_0M50PB1QA","0","230"
"231","25K SIMMA RICE","2RSI","2KO0N21DL","25கி சிம்மா அரிசி","_0M50PB1QA","0","231"
"232","100K VALLUVAR","1RVL","2KO12KNK5","100கி வள்ளுவர் அரிசி","_0M50PB1QA","0","232"
"233","25K90V VALLUVAR","2RV9","2KO12YTOQ","25கி 90V வள்ளுவர்","_0M50PB1QA","0","233"
"234","OLD BALENCE","OB","2KQ12FKUH","OB","_0M50PB1QA","0","234"
"235","100K MINNAL RICE","1RMN","2KQ150MB8","100கி மின்னல் அரிசி","_0M50PB1QA","0","235"
"236","25K MINNAL RICE","2RMN","2KQ1535P6","25கி மின்னல் அரிசி","_0M50PB1QA","0","236"
"237","100K MAAN RICE","1RMA","2KQ155S2A","100கி மான் அரிசி","_0M50PB1QA","0","237"
"238","25K MAAN IDLY RICE","2RMA","2KQ157ZXA","25கி மான் அரிசி","_0M50PB1QA","0","238"
"239","50K BELL RAVAI","VR5","2KU19YAJ3","வெ.ரவை 50கி பெல்","_0M50PB1QA","0","239"
"240","100K VS RICE","1RVS","2KV108VLY","100கி V S இ.அரிசி","_0M50PB1QA","0","240"
"241","25K VENKATA  SAI  RICE","2RVS","2KV10M6H3","25கி வெங்கடசாய் பொ.ப.அரிசி","_0M50PB1QA","0","241"
"242","50K V SUNDAL","VSC3","2KW0NGBXX","30கி வெ.சுண்டல்","_0M50PB1QA","0","242"
"243","50K LIEN TOORDALL","LTC","2KW0OWXXI","50கி லைன் து.பருப்பு","_0M50PB1QA","0","243"
"244","LINE DALL","LT","2KW0PV04Q","லைன் து.பருப்பு","_0M50PB1QA","0","244"
"245","25K BELL KURUNAI","2K15","2KZ0ZRNYN","25கி 15Vபெல்.குருனை","_0M50PB1QA","0","245"
"246","100K MARUTHI RICE","1RMR","2L014GSUR","100கி மாருதி அரிசி","_0M50PB1QA","0","246"
"247","25K MEENATCHI RICE","2RME","2L20U0YVS","25கி மீனாட்சி அரிசி","_0M50PB1QA","0","247"
"248","25K  MANNAR RAJA","2RMR","2L216J4CW","25கி மன்னர்ராஜா அரிசி","_0M50PB1QA","0","248"
"249","333 KADALAI","333","2L30K8DL0","333 கடலை","_0M50PB1QA","0","249"
"250","25K KMRRICE","2RKMR","2L315IPIS","25கி K.M.Rஅரிசி","_0M50PB1QA","0","250"
"251","25KG MAHARAJA RICE","2RMRJ","2L40MS52S","25கி மகராஜா அரிசி","_0M50PB1QA","0","251"
"252","100KMAAN P.PARUPPU","PPMM","2L812PQCH","100கி மான் பா.பருப்பு","_0M50PB1QA","0","252"
"253","50KMAANP.PARUPPU","PPMC","2L812Z0D7","50கி மான் பா.பருப்பு","_0M50PB1QA","0","253"
"254","25K IYAPPAN RICE","2RAY","2LA0YCDEK","25கி ஐயப்பா அரிசி","_0M50PB1QA","0","254"
"255","9V KURUNAI","1K9","2LA12852R","100கி 9 V குருனை","_0M50PB1QA","0","255"
"256","KALASAM DALL","KASC","2LK0O25QJ","50கி கலசம் து.ப","_0M50PB1QA","0","256"
"257","KALASAM","KAS","2LK0O50OP","கலசம் து.பருப்பு","_0M50PB1QA","0","257"
"258","FIVESTAR ORID DALL","FSC","2LL0TYNX7","50கி. 5 ஸ்டார் உ.ப","_0M50PB1QA","0","258"
"259","25K KITCHAN KURUNAI","2KKK","2LM0OADCX","25கி கிச்சன் குருனை","_0M50PB1QA","0","259"
"260","100K SELVAMAGAL","1RSM","2LM0ZDG7X","100கி செல்வ மகள்","_0M50PB1QA","0","260"
"261","25KSELVAMAGAL RICE","2RSM","2LM0ZFCHT","100கி செல்வ மகள் அரிசி","_0M50PB1QA","0","261"
"262","50 RICE","R50","2LN0KYUO6","50கி அரிசி","_0M50PB1QA","0","262"
"263","75K 20V VALLUVAR","7RV2","2LO0QTZUK","75கி 20V வள்ளுவர்","_0M50PB1QA","0","263"
"264","100K JEMINI RICE","1RJM","2LO137D3L","100கி ஜெமினி அரிசி","_0M50PB1QA","0","264"
"265","25K JEMINI RICE","2RJM","2LO139WVU","25கி ஜெமினி அரிசி","_0M50PB1QA","0","265"
"266","25K SELVAM RICE","2RSL","2LR0KNPH1","25கி செல்வம் அரிசி","_0M50PB1QA","0","266"
"267","50K MALIKRICE","MLC","2LR0QTYRH","50கி மாலிக் பி.அரிசி","_0M50PB1QA","0","267"
"268","100K SWISTIK","SWM","2LR0SC885","100கி சுவஸ்திக் து.பருப்பு ","_0M50PB1QA","0","268"
"269","SWASTHIK URUDDU","SWC","2LT11NNAU","50கி சுவஸ்திக் து.பருப்பு","_0M50PB1QA","0","269"
"270","FIVE STAR","FS","2LW16SMB8","ஸ்டார்உ.பருப்பு","_0M50PB1QA","0","270"
"271","RENGELA.P.T","RG","2M017TX04","ரங்கிலா உ.பருப்பு","_0M50PB1QA","0","271"
"272","100K GANESH","1RGN","2M10OZRJX","100கி கணேஷ் அரிசி","_0M50PB1QA","0","272"
"273","100K BABY RICE","1RBY","2M20X4RKN","100கி பேபி அரிசி","_0M50PB1QA","0","273"
"274","KOLLU 75","KL75","2M910G1K0","100கி கொள்ளு முடை","_0M50PB1QA","0","274"
